Wall time,Step,Value
1744938431.0929942,49,2.108361005783081
1744938432.6003957,99,1.7804911136627197
1744938434.0629706,149,1.3737467527389526
1744938435.518923,199,1.326956868171692
1744938436.9652913,249,1.0827033519744873
1744938438.4521608,299,0.8525316715240479
1744938439.8973913,349,0.9285744428634644
1744938441.3491378,399,0.8051748275756836
1744938442.8070645,449,0.6609964370727539
1744938444.2940655,499,0.6493722200393677
1744938445.756803,549,0.528294026851654
1744938447.2175405,599,0.7578197121620178
1744938471.8530364,649,0.5304796695709229
1744938473.3021731,699,0.46649760007858276
1744938474.887719,749,0.4229440987110138
1744938476.3605485,799,0.29010123014450073
1744938477.8319116,849,0.371468722820282
1744938479.2996218,899,0.4195879101753235
1744938480.774095,949,0.3907996416091919
1744938482.2214293,999,0.46162497997283936
1744938483.7015414,1049,0.47318312525749207
1744938485.133316,1099,0.5634310841560364
1744938486.5969276,1149,0.2982718348503113
1744938488.0265007,1199,0.3150344789028168
1744938489.4955075,1249,0.3557084798812866
1744938510.451523,1299,0.2735193371772766
1744938511.945712,1349,0.2684991657733917
1744938513.386606,1399,0.20454977452754974
1744938514.9815168,1449,0.24900442361831665
1744938516.5588279,1499,0.27811264991760254
1744938518.1623573,1549,0.34452688694000244
1744938519.7274692,1599,0.43680980801582336
1744938521.1924238,1649,0.415945440530777
1744938522.6410527,1699,0.3114854097366333
1744938524.1208444,1749,0.306588351726532
1744938525.5832543,1799,0.2846156656742096
1744938527.0364408,1849,0.211736261844635
1744938547.5744379,1899,0.31632304191589355
1744938549.0834625,1949,0.25430828332901
1744938550.6759446,1999,0.1974647492170334
1744938552.1988502,2049,0.23467625677585602
1744938553.7642875,2099,0.20682917535305023
1744938555.2768314,2149,0.2250364124774933
1744938556.9035888,2199,0.3613451421260834
1744938558.4234822,2249,0.19468042254447937
1744938559.887944,2299,0.1599033772945404
1744938561.3518257,2349,0.19299611449241638
1744938562.8039107,2399,0.2706982493400574
1744938564.2494652,2449,0.15092797577381134
1744938565.7048442,2499,0.17835074663162231
1744938586.7746787,2549,0.11993387341499329
1744938588.210016,2599,0.1755167841911316
1744938589.7041228,2649,0.21143421530723572
1744938591.1441562,2699,0.14228704571723938
1744938592.6356635,2749,0.17126046121120453
1744938594.060171,2799,0.23149374127388
1744938595.5599267,2849,0.18729913234710693
1744938597.0165076,2899,0.18115104734897614
1744938598.468898,2949,0.25769269466400146
1744938599.9020748,2999,0.22462257742881775
1744938601.35675,3049,0.23046863079071045
1744938602.79543,3099,0.15741123259067535
1744938604.3253565,3149,0.10546417534351349
1744938625.1381354,3199,0.07676707208156586
1744938626.597294,3249,0.0797816663980484
1744938628.0730119,3299,0.17489385604858398
1744938629.5104182,3349,0.20553341507911682
1744938631.0008094,3399,0.21879269182682037
1744938632.4402997,3449,0.17986704409122467
1744938633.9442797,3499,0.19126585125923157
1744938635.3837848,3549,0.0865684449672699
1744938636.850872,3599,0.08987182378768921
1744938638.3086555,3649,0.16924095153808594
1744938639.7687192,3699,0.2274482250213623
1744938641.212685,3749,0.12952643632888794
1744938661.8960714,3799,0.1652728021144867
1744938663.4181805,3849,0.18714994192123413
1744938665.04381,3899,0.05440293997526169
1744938666.5763574,3949,0.09939475357532501
