Wall time,Step,Value
1744937429.351005,49,2.076131582260132
1744937430.818984,99,1.5493007898330688
1744937432.2648008,149,1.2369558811187744
1744937433.690071,199,0.9364022612571716
1744937435.180581,249,0.8099912405014038
1744937436.6196823,299,0.6925579309463501
1744937438.071087,349,0.7058671712875366
1744937439.4901369,399,0.6711050271987915
1744937440.9523425,449,0.6466156244277954
1744937442.3625524,499,0.5283740758895874
1744937443.8112068,549,0.5236300230026245
1744937445.2299514,599,0.5404446125030518
1744937468.9736192,649,0.614913821220398
1744937470.4191031,699,0.3936297297477722
1744937471.8685925,749,0.3980155289173126
1744937473.3046906,799,0.40913766622543335
1744937474.7423708,849,0.2739766240119934
1744937476.163278,899,0.3765236735343933
1744937477.6199813,949,0.4484905004501343
1744937479.0549989,999,0.4522867500782013
1744937480.495779,1049,0.43874263763427734
1744937481.944191,1099,0.21164463460445404
1744937483.3817406,1149,0.4360280930995941
1744937484.8181508,1199,0.44236236810684204
1744937486.2606306,1249,0.17177388072013855
1744937507.1670532,1299,0.254905641078949
1744937508.6361952,1349,0.15745997428894043
1744937510.0475066,1399,0.2314794510602951
1744937511.5072844,1449,0.33843278884887695
1744937512.9068656,1499,0.19645795226097107
1744937514.3535888,1549,0.3683267831802368
1744937515.7616901,1599,0.36952733993530273
1744937517.2203553,1649,0.32428932189941406
1744937518.6330962,1699,0.2707679271697998
1744937520.0921738,1749,0.39508694410324097
1744937521.5015793,1799,0.28774893283843994
1744937522.9503837,1849,0.278938353061676
1744937543.9518774,1899,0.18535733222961426
1744937545.3638284,1949,0.20317548513412476
1744937546.8192997,1999,0.21575713157653809
1744937548.2386417,2049,0.31919145584106445
1744937549.693324,2099,0.1686842441558838
1744937551.1011548,2149,0.24543055891990662
1744937552.5637093,2199,0.16167165338993073
1744937553.9930007,2249,0.25489184260368347
1744937555.4473827,2299,0.26628953218460083
1744937556.8544104,2349,0.311306357383728
1744937558.304894,2399,0.2692417502403259
1744937559.7225883,2449,0.17391592264175415
1744937561.1628008,2499,0.14913569390773773
1744937582.1784215,2549,0.2008265256881714
1744937583.5932276,2599,0.1950257271528244
1744937585.042996,2649,0.18617522716522217
1744937586.468169,2699,0.26970723271369934
1744937587.9177053,2749,0.2279544174671173
1744937589.3280225,2799,0.2915893793106079
1744937590.7727013,2849,0.24428851902484894
1744937592.1962245,2899,0.18248923122882843
1744937593.670643,2949,0.13108238577842712
1744937595.085866,2999,0.1490749716758728
1744937596.543421,3049,0.2395358681678772
1744937597.9542725,3099,0.18875643610954285
1744937599.3814228,3149,0.3253483474254608
1744937620.4577026,3199,0.17820146679878235
1744937621.8780148,3249,0.05094568058848381
1744937623.3543537,3299,0.18156135082244873
1744937624.7844663,3349,0.10679866373538971
1744937626.2269895,3399,0.31813523173332214
1744937627.6569088,3449,0.22700250148773193
1744937629.1066024,3499,0.347409725189209
1744937630.5105052,3549,0.19944480061531067
1744937631.9807422,3599,0.2022513747215271
1744937633.3829224,3649,0.20223206281661987
1744937634.8455832,3699,0.0734868124127388
1744937636.2332706,3749,0.2396322637796402
1744937656.484796,3799,0.19694900512695312
1744937658.0444593,3849,0.19770078361034393
1744937659.5390065,3899,0.1724713146686554
1744937660.9870903,3949,0.121715247631073
1744937662.4105623,3999,0.12828561663627625
1744937663.8856087,4049,0.19301742315292358
1744937665.3015947,4099,0.17130082845687866
1744937666.7587974,4149,0.2954815626144409
1744937668.1856985,4199,0.08866702020168304
1744937669.6401834,4249,0.2299480438232422
1744937671.0486064,4299,0.22469264268875122
1744937672.5194695,4349,0.13094347715377808
1744937673.9418678,4399,0.26767030358314514
1744937693.9941576,4449,0.13018766045570374
1744937695.534971,4499,0.05698135495185852
1744937697.0325773,4549,0.09390782564878464
1744937698.5624685,4599,0.1229703277349472
1744937700.0584981,4649,0.13792544603347778
1744937701.5279129,4699,0.18575090169906616
1744937702.9301922,4749,0.15149453282356262
1744937704.3756301,4799,0.17924827337265015
1744937705.7895803,4849,0.06665850430727005
1744937707.2219112,4899,0.15927565097808838
1744937708.6285856,4949,0.21074116230010986
1744937710.089111,4999,0.14730650186538696
1744937730.5898967,5049,0.14744983613491058
1744937732.130169,5099,0.0758986547589302
1744937733.6906378,5149,0.19872602820396423
1744937735.1862838,5199,0.09459549188613892
1744937736.7326303,5249,0.15552663803100586
1744937738.2473505,5299,0.17281998693943024
1744937739.786208,5349,0.08023915439844131
1744937741.2888777,5399,0.08510006964206696
1744937742.8281512,5449,0.24660441279411316
1744937744.3184521,5499,0.10908474028110504
1744937745.8670037,5549,0.07762442529201508
1744937747.3720796,5599,0.157823383808136
1744937748.9309328,5649,0.22234420478343964
1744937769.1489449,5699,0.19125181436538696
1744937770.5828812,5749,0.09173939377069473
1744937772.0442848,5799,0.07196669280529022
1744937773.447201,5849,0.12991191446781158
1744937774.9272604,5899,0.21524691581726074
1744937776.353082,5949,0.15640653669834137
1744937777.8437896,5999,0.09823215752840042
1744937779.2615018,6049,0.09718402475118637
1744937780.7431326,6099,0.12157084047794342
1744937782.1722455,6149,0.1875162422657013
1744937783.6358986,6199,0.03604333475232124
1744937785.071942,6249,0.12527909874916077
1744937786.525773,6299,0.09904525429010391
1744937807.583665,6349,0.1103019267320633
1744937809.017669,6399,0.04263276234269142
1744937810.454013,6449,0.06721899658441544
1744937811.9021125,6499,0.0849277600646019
1744937813.3354707,6549,0.12275008857250214
1744937814.8000576,6599,0.18079537153244019
1744937816.2370236,6649,0.22144699096679688
1744937817.6915317,6699,0.1284773200750351
1744937819.1171448,6749,0.14922888576984406
1744937820.5808141,6799,0.07294905185699463
1744937821.9905748,6849,0.07759307324886322
1744937823.4496434,6899,0.13935443758964539
1744937844.097281,6949,0.12196354568004608
1744937845.569997,6999,0.0704045444726944
1744937846.999689,7049,0.07011134922504425
1744937848.470979,7099,0.0762939378619194
1744937849.9041018,7149,0.10997661203145981
1744937851.3526602,7199,0.129384845495224
1744937852.7660031,7249,0.08048558235168457
1744937854.2150755,7299,0.21472570300102234
1744937855.630693,7349,0.30155110359191895
1744937857.0906808,7399,0.2084549218416214
1744937858.4956713,7449,0.10640369355678558
1744937859.9479678,7499,0.07247328758239746
1744937861.360051,7549,0.06955061852931976
1744937881.8210313,7599,0.164569690823555
1744937883.2995806,7649,0.11701919138431549
1744937884.752426,7699,0.038470521569252014
1744937886.1661005,7749,0.09702014178037643
1744937887.6166146,7799,0.19718687236309052
1744937889.0200388,7849,0.18141677975654602
1744937890.4560885,7899,0.15418368577957153
1744937891.8786745,7949,0.13369779288768768
1744937893.3124526,7999,0.03900863602757454
1744937894.7056327,8049,0.075619637966156
1744937896.134972,8099,0.08413197100162506
1744937897.5359066,8149,0.1440666764974594
1744937917.586389,8199,0.16344985365867615
1744937918.9840243,8249,0.13112623989582062
1744937920.416715,8299,0.11972459405660629
1744937921.8168905,8349,0.1451399326324463
1744937923.2581718,8399,0.19683757424354553
1744937924.663887,8449,0.10147243738174438
1744937926.112459,8499,0.19322724640369415
1744937927.5331693,8549,0.05342051014304161
1744937928.9653792,8599,0.06401126086711884
1744937930.41452,8649,0.18317925930023193
1744937931.8363757,8699,0.10711317509412766
1744937933.267633,8749,0.11112231016159058
1744937934.6989958,8799,0.07182716578245163
1744937954.9035127,8849,0.08902262896299362
1744937956.3444397,8899,0.07877832651138306
1744937957.7854533,8949,0.06993784010410309
1744937959.1920063,8999,0.0838165357708931
1744937960.652853,9049,0.03206777572631836
1744937962.0555975,9099,0.11283566057682037
1744937963.509411,9149,0.08410713821649551
1744937964.911206,9199,0.07005327939987183
1744937966.3592644,9249,0.14296196401119232
1744937967.7646759,9299,0.07027623057365417
1744937969.2199702,9349,0.15366142988204956
1744937970.623729,9399,0.03280286490917206
1744937972.0530183,9449,0.07010960578918457
1744937992.065774,9499,0.05355897918343544
1744937993.4743578,9549,0.04867368936538696
1744937994.891999,9599,0.2043665051460266
1744937996.3257346,9649,0.1357203722000122
1744937997.7498536,9699,0.0698985606431961
1744937999.2009716,9749,0.03629344701766968
1744938000.6303275,9799,0.10504420101642609
1744938002.0554054,9849,0.14014536142349243
1744938003.4762008,9899,0.08205298334360123
1744938004.9125254,9949,0.15265172719955444
1744938006.434148,9999,0.0804755687713623
1744938007.9186618,10049,0.023012280464172363
1744938028.1292424,10099,0.08465932309627533
1744938029.6810346,10149,0.09686674177646637
1744938031.175038,10199,0.08455606549978256
1744938032.7016351,10249,0.08117680251598358
1744938034.2051632,10299,0.09859315305948257
1744938035.7507198,10349,0.05256476625800133
1744938037.2630491,10399,0.06598884612321854
1744938038.8164895,10449,0.08813530206680298
1744938040.3236089,10499,0.11478712409734726
1744938041.866323,10549,0.12734991312026978
1744938043.3728602,10599,0.013703892007470131
1744938044.930488,10649,0.04757603630423546
1744938046.426817,10699,0.06277453154325485
1744938066.5369668,10749,0.07492157816886902
1744938068.0742402,10799,0.047917865216732025
1744938069.5806751,10849,0.07891646027565002
1744938071.1298964,10899,0.09559169411659241
1744938072.6396587,10949,0.056988369673490524
1744938074.178933,10999,0.09132605791091919
1744938075.684446,11049,0.07287191599607468
1744938077.2351756,11099,0.12926740944385529
1744938078.7362978,11149,0.12644191086292267
1744938080.282418,11199,0.09120157361030579
1744938081.789397,11249,0.08088253438472748
1744938083.3469918,11299,0.0992126315832138
1744938103.454321,11349,0.08712483942508698
1744938104.8664596,11399,0.05097796767950058
1744938106.3113027,11449,0.08629238605499268
1744938107.7224712,11499,0.04693332314491272
1744938109.1734395,11549,0.08165393024682999
1744938110.591827,11599,0.08694076538085938
1744938112.0333908,11649,0.10604171454906464
1744938113.484378,11699,0.01563897356390953
1744938114.9029202,11749,0.037671592086553574
1744938116.3611538,11799,0.05157912150025368
1744938117.7838066,11849,0.02088002674281597
1744938119.237178,11899,0.10973753035068512
1744938120.6551666,11949,0.08129754662513733
1744938140.906257,11999,0.058385707437992096
1744938142.4183078,12049,0.049238190054893494
1744938143.96967,12099,0.07609493285417557
1744938145.4000082,12149,0.045630842447280884
1744938146.8635757,12199,0.04824879765510559
1744938148.271255,12249,0.06764117628335953
1744938149.7246478,12299,0.056185077875852585
1744938151.1267214,12349,0.1278936117887497
1744938152.578791,12399,0.09044371545314789
1744938153.9861038,12449,0.04338334873318672
1744938155.427702,12499,0.04812958091497421
1744938156.8204656,12549,0.0339803621172905
1744938158.2926922,12599,0.016794387251138687
1744938179.0498085,12649,0.029149597510695457
1744938180.5489218,12699,0.0926285833120346
1744938182.087953,12749,0.07411894202232361
1744938183.5959804,12799,0.06924088299274445
1744938185.1349306,12849,0.11176617443561554
1744938186.6176105,12899,0.10857344418764114
1744938188.1793256,12949,0.0486384853720665
1744938189.693176,12999,0.0454133078455925
1744938191.2497232,13049,0.13951727747917175
1744938192.7540457,13099,0.07161605358123779
1744938194.3089085,13149,0.04691722244024277
1744938195.8226874,13199,0.10733184218406677
1744938216.053455,13249,0.05599182844161987
1744938217.5963142,13299,0.07069063186645508
1744938219.0974917,13349,0.041301194578409195
1744938220.6443176,13399,0.0575840100646019
1744938222.165044,13449,0.08002304285764694
1744938223.710116,13499,0.11035990715026855
1744938225.2072446,13549,0.041097357869148254
1744938226.7479696,13599,0.04448820650577545
1744938228.2565851,13649,0.048442620784044266
1744938229.807408,13699,0.09503928571939468
1744938231.3107984,13749,0.0776757299900055
1744938232.850204,13799,0.08468244969844818
1744938234.3580327,13849,0.041157424449920654
1744938254.3975396,13899,0.037918344140052795
