Wall time,Step,Value
1744934091.7909174,49,2.9258360862731934
1744934094.995302,99,2.924405813217163
1744934098.065865,149,2.8716721534729004
1744934100.8977184,199,2.8239059448242188
1744934103.7339807,249,2.799734115600586
1744934106.4784927,299,2.7134251594543457
1744934108.5550282,349,2.4783968925476074
1744934110.7974176,399,2.3634462356567383
1744934112.9298456,449,2.431704521179199
1744934115.1238842,499,2.2465455532073975
1744934116.9823024,549,2.3472447395324707
1744934119.525736,599,2.2913174629211426
1744934146.3718488,649,2.12650203704834
1744934149.1416728,699,2.127755641937256
1744934152.0225332,749,1.9672526121139526
1744934154.8881536,799,2.065608501434326
1744934157.5787475,849,1.9464586973190308
1744934159.61312,899,1.9693328142166138
1744934161.8685794,949,1.66243314743042
1744934163.8907745,999,1.8555477857589722
1744934166.031713,1049,1.7434775829315186
1744934168.2701218,1099,1.9042110443115234
1744934171.109982,1149,1.8718217611312866
1744934173.958057,1199,1.722132921218872
1744934176.78065,1249,1.7427887916564941
1744934201.3734682,1299,1.564487099647522
1744934204.2639222,1349,1.5662672519683838
1744934207.1244323,1399,1.7725056409835815
1744934209.5527668,1449,1.5137561559677124
1744934211.6117811,1499,1.476436972618103
1744934213.8395865,1549,1.6652498245239258
1744934215.9122946,1599,1.5099973678588867
1744934218.0559263,1649,1.564950942993164
1744934220.2762935,1699,1.4132779836654663
1744934223.1867478,1749,1.6330852508544922
1744934226.0367823,1799,1.4583231210708618
1744934228.945082,1849,1.545267105102539
1744934253.7502553,1899,1.3988287448883057
1744934256.6458838,1949,1.3799145221710205
1744934259.258523,1999,1.1608240604400635
1744934261.3860888,2049,1.0823789834976196
1744934263.4924192,2099,1.270673155784607
1744934265.693404,2149,1.5195581912994385
1744934267.8020108,2199,1.33787202835083
1744934269.9713416,2249,1.416640043258667
1744934271.748057,2299,1.3638797998428345
1744934274.5936387,2349,1.3360209465026855
1744934277.4893906,2399,1.0478798151016235
1744934280.5360997,2449,1.1371241807937622
1744934283.7454016,2499,1.4306169748306274
1744934308.5400372,2549,1.0919544696807861
1744934310.7900634,2599,1.214555263519287
1744934312.9492192,2649,1.3354415893554688
1744934315.1886036,2699,1.1440401077270508
1744934317.2689803,2749,1.1391866207122803
1744934319.5212135,2799,1.338852882385254
1744934321.5830665,2849,1.1325657367706299
1744934323.8037095,2899,1.044037103652954
1744934325.6730134,2949,1.0897865295410156
