Wall time,Step,Value
1744920668.3646946,49,1.991900086402893
1744920670.687407,99,1.6141877174377441
1744920672.721198,149,1.275575041770935
1744920674.7246745,199,1.2738162279129028
1744920676.7714283,249,1.1785130500793457
1744920678.7806797,299,0.9610378742218018
1744920680.8608143,349,0.8982373476028442
1744920682.8902297,399,0.9887729287147522
1744920684.9100575,449,0.7619509696960449
1744920686.756693,499,0.6258805990219116
1744920689.1972039,549,0.6289826035499573
1744920692.0781267,599,0.6618610620498657
1744920716.6282709,649,0.5980578660964966
1744920719.5048513,699,0.4834998548030853
1744920722.3233843,749,0.48899468779563904
1744920724.3079915,799,0.37614238262176514
1744920726.368607,849,0.4021685719490051
1744920728.433714,899,0.5237478613853455
1744920730.4391983,949,0.48602330684661865
1744920732.5134065,999,0.4363352656364441
1744920734.4159944,1049,0.561754584312439
1744920736.5044007,1099,0.4908844828605652
1744920738.5459833,1149,0.4046064019203186
1744920740.5927594,1199,0.41054704785346985
1744920742.594092,1249,0.31412559747695923
1744920764.9058905,1299,0.24236764013767242
1744920767.7809117,1349,0.32719337940216064
1744920770.6501248,1399,0.20409175753593445
1744920773.5270462,1449,0.14246633648872375
1744920776.19569,1499,0.3422115445137024
1744920778.7199242,1549,0.24666450917720795
1744920780.9234235,1599,0.3923773765563965
1744920782.9658008,1649,0.4639971852302551
1744920784.9265454,1699,0.18723781406879425
1744920786.9737756,1749,0.4213014245033264
1744920789.1038506,1799,0.2517969310283661
1744920791.0363913,1849,0.2514968812465668
1744920812.8458042,1899,0.3100491762161255
1744920815.720618,1949,0.3427489399909973
1744920818.6015215,1999,0.2975669503211975
1744920821.4797516,2049,0.21898546814918518
1744920824.3545485,2099,0.2246006429195404
1744920827.0794616,2149,0.2390856146812439
1744920829.645304,2199,0.47712332010269165
1744920832.2465897,2249,0.22449219226837158
1744920834.8529577,2299,0.2103109210729599
1744920837.137161,2349,0.2266324758529663
1744920839.1191902,2399,0.3043707013130188
1744920841.0855446,2449,0.12955114245414734
1744920843.0698683,2499,0.2324412763118744
1744920865.169326,2549,0.16589456796646118
1744920868.0477512,2599,0.4391096830368042
1744920870.9242022,2649,0.2858371138572693
1744920873.799228,2699,0.14820322394371033
1744920876.5355968,2749,0.201202392578125
1744920879.0823562,2799,0.2293119728565216
1744920881.6862261,2849,0.19848749041557312
1744920884.2762985,2899,0.19622057676315308
1744920886.8448787,2949,0.23313277959823608
1744920889.4384637,2999,0.19912706315517426
1744920892.012656,3049,0.3696468472480774
1744920894.2942634,3099,0.17293988168239594
1744920896.3236232,3149,0.0868406817317009
1744920918.5702875,3199,0.0897098034620285
1744920921.4458454,3249,0.2052186280488968
1744920924.1984088,3299,0.18366959691047668
1744920926.7496343,3349,0.29389554262161255
1744920929.3490698,3399,0.12572045624256134
1744920931.940508,3449,0.16895923018455505
1744920934.5174587,3499,0.17637786269187927
1744920937.1175067,3549,0.1170143410563469
1744920939.7278814,3599,0.1782926321029663
1744920942.2369962,3649,0.1925172507762909
1744920944.9811583,3699,0.27454322576522827
1744920947.8648891,3749,0.13442540168762207
1744920969.723234,3799,0.14208662509918213
1744920972.323835,3849,0.23553749918937683
1744920974.9045296,3899,0.12130264192819595
1744920977.4523325,3949,0.10781139135360718
1744920980.0151522,3999,0.09118443727493286
1744920982.5315838,4049,0.10606981813907623
1744920985.133881,4099,0.09952381998300552
1744920987.72692,4149,0.1470947563648224
1744920990.1950765,4199,0.2093646377325058
1744920993.0665216,4249,0.21947738528251648
1744920995.9435954,4299,0.08559930324554443
1744920998.8180225,4349,0.08159032464027405
1744921001.7179272,4399,0.21260526776313782
1744921023.177534,4449,0.07905562222003937
1744921024.949597,4499,0.16383543610572815
1744921026.6560252,4549,0.12075367569923401
1744921028.944255,4599,0.15644288063049316
1744921031.5334222,4649,0.07268860191106796
1744921034.1131303,4699,0.27776038646698
1744921036.6367686,4749,0.11058090627193451
1744921039.2231143,4799,0.10402478277683258
1744921041.8683078,4849,0.13577087223529816
