Wall time,Step,Value
1744933477.8227513,49,2.998544454574585
1744933479.3614433,99,2.577347993850708
1744933480.8558202,149,2.4292640686035156
1744933482.4876528,199,2.2920236587524414
1744933483.9422796,249,1.9839528799057007
1744933485.6099844,299,2.1601741313934326
1744933487.1217346,349,1.8818960189819336
1744933488.6624358,399,2.1432945728302
1744933490.1496599,449,1.862655520439148
1744933491.7676234,499,1.577535629272461
1744933493.736694,549,1.4896224737167358
1744933495.6854537,599,1.6302125453948975
1744933523.4618568,649,1.833838939666748
1744933526.0777006,699,1.6210873126983643
1744933528.7267754,749,1.3689228296279907
1744933531.5633488,799,1.6383192539215088
1744933534.3411503,849,1.2263145446777344
1744933537.2298746,899,1.4602479934692383
1744933540.30462,949,1.15973699092865
1744933544.1728206,999,1.1104140281677246
1744933548.040354,1049,1.045564889907837
1744933551.9102116,1099,1.3982762098312378
1744933555.7771063,1149,1.065164566040039
1744933559.5308726,1199,0.9936267733573914
1744933562.6302035,1249,0.9207508563995361
1744933588.0937753,1299,1.0273284912109375
1744933590.9633536,1349,0.9812238216400146
1744933594.277322,1399,0.9399359822273254
1744933597.5889266,1449,0.9833070039749146
1744933600.8937852,1499,0.9075795412063599
1744933604.4780688,1549,0.8972957134246826
1744933608.060127,1599,0.8624047040939331
1744933611.4411356,1649,0.7776899337768555
1744933615.309484,1699,0.8280121088027954
1744933619.17827,1749,0.9679456949234009
1744933623.0459518,1799,0.750435471534729
1744933626.911473,1849,0.8101084232330322
1744933654.5251641,1899,0.6943918466567993
1744933657.1351678,1949,0.6712218523025513
1744933659.82317,1999,0.7369707822799683
1744933662.5449297,2049,0.7040772438049316
1744933664.5495358,2099,0.7522368431091309
1744933667.498942,2149,0.9069956541061401
1744933670.9736392,2199,0.6879329085350037
1744933674.5565872,2249,0.5626124143600464
1744933677.9737391,2299,0.7716138362884521
1744933681.7411785,2349,0.6891496181488037
1744933685.6105547,2399,0.7234233617782593
1744933689.479357,2449,0.6524451971054077
1744933693.3465016,2499,0.6543036103248596
1744933722.22419,2549,0.6722660660743713
1744933724.8678312,2599,0.5605580806732178
1744933727.6847382,2649,0.7114139795303345
1744933730.535606,2699,0.6278433799743652
1744933733.4392447,2749,0.583946943283081
1744933736.2776983,2799,0.5580293536186218
1744933739.0340302,2849,0.5733795166015625
1744933741.8996835,2899,0.41420453786849976
1744933745.3986921,2949,0.5307334661483765
1744933749.0443256,2999,0.5413815379142761
1744933752.9049978,3049,0.44162502884864807
1744933756.7716107,3099,0.4229707419872284
1744933760.6530645,3149,0.472316175699234
1744933790.0447056,3199,0.43743908405303955
1744933792.804701,3249,0.645526647567749
1744933795.43038,3299,0.6821019649505615
1744933798.357597,3349,0.382988303899765
1744933801.150145,3399,0.5601094365119934
1744933804.1506443,3449,0.5260084271430969
1744933807.1974893,3499,0.4716612696647644
1744933810.5513623,3549,0.48928600549697876
1744933813.9097447,3599,0.4072216749191284
1744933816.5597706,3649,0.3265532851219177
1744933820.0376809,3699,0.4462255835533142
1744933823.9008968,3749,0.4408748745918274
1744933853.53143,3799,0.4379708766937256
1744933857.1245635,3849,0.3305913805961609
1744933860.6145551,3899,0.6392168998718262
1744933863.9298773,3949,0.4327221214771271
1744933867.2395933,3999,0.45576488971710205
1744933869.8181343,4049,0.42637431621551514
1744933872.7116127,4099,0.32900744676589966
1744933875.9632034,4149,0.33771881461143494
1744933879.316841,4199,0.4506576955318451
1744933882.6552048,4249,0.30827611684799194
1744933885.8379297,4299,0.3893464207649231
1744933889.4643874,4349,0.4027903974056244
1744933892.7659166,4399,0.35767388343811035
1744933921.8175566,4449,0.44739681482315063
1744933925.4051187,4499,0.46306371688842773
1744933928.8718064,4549,0.3483458459377289
1744933931.8486567,4599,0.38276752829551697
1744933934.4893217,4649,0.22494608163833618
1744933937.1086922,4699,0.3090841770172119
1744933939.7432275,4749,0.40881234407424927
1744933942.3286834,4799,0.47580015659332275
1744933944.9378586,4849,0.28187233209609985
1744933947.5449471,4899,0.38551563024520874
1744933950.1844296,4949,0.6459313631057739
1744933952.7621543,4999,0.4070938229560852
1744933975.1181111,5049,0.27711760997772217
1744933977.729964,5099,0.28683406114578247
1744933980.3444276,5149,0.34925806522369385
1744933982.9657059,5199,0.45672357082366943
1744933985.4733582,5249,0.32131338119506836
1744933988.3603487,5299,0.383637934923172
1744933991.2485428,5349,0.3030463457107544
1744933994.138446,5399,0.46502000093460083
1744933996.9465241,5449,0.25458818674087524
1744933999.5039058,5499,0.35789844393730164
1744934002.1504543,5549,0.3087487816810608
1744934004.7408113,5599,0.3276302218437195
1744934007.3389912,5649,0.27688509225845337
1744934029.6717448,5699,0.3081534206867218
1744934031.2437875,5749,0.22077545523643494
1744934032.7539084,5799,0.21976739168167114
1744934034.2531667,5849,0.29249897599220276
1744934035.7666829,5899,0.40181317925453186
1744934037.7253873,5949,0.20416554808616638
1744934039.6649623,5999,0.25192657113075256
1744934041.6104715,6049,0.33625781536102295
1744934043.5540216,6099,0.24377119541168213
1744934045.4963586,6149,0.27682721614837646
1744934047.4417877,6199,0.3243582844734192
1744934049.3898413,6249,0.19373443722724915
1744934051.3476894,6299,0.29120057821273804
1744934072.7804034,6349,0.3567468822002411
1744934074.3663592,6399,0.23899918794631958
1744934075.9761689,6449,0.35982745885849
1744934077.698008,6499,0.24803242087364197
1744934079.6432648,6549,0.2887340188026428
1744934081.5818992,6599,0.40328648686408997
1744934083.5272846,6649,0.3408696949481964
1744934085.4868033,6699,0.1865381896495819
1744934087.4543655,6749,0.4127183258533478
1744934089.7843223,6799,0.23813989758491516
1744934092.6734667,6849,0.21030503511428833
1744934095.5698798,6899,0.3016960024833679
1744934118.221021,6949,0.25520914793014526
1744934120.876241,6999,0.1748916208744049
1744934122.3803916,7049,0.24005793035030365
1744934123.7804363,7099,0.2014305740594864
1744934125.8172543,7149,0.2816290259361267
1744934128.468684,7199,0.3102535605430603
1744934131.0602727,7249,0.4156646728515625
1744934133.7050602,7299,0.3164559006690979
1744934136.3520844,7349,0.25727978348731995
1744934139.0003686,7399,0.21398501098155975
1744934141.650066,7449,0.16090530157089233
1744934143.6893322,7499,0.19512939453125
1744934145.9067883,7549,0.2691091299057007
1744934168.6773858,7599,0.18995104730129242
1744934171.3702652,7649,0.2077084481716156
1744934173.9248748,7699,0.28545671701431274
1744934176.4568787,7749,0.11613617837429047
1744934179.065893,7799,0.19777536392211914
1744934181.690181,7849,0.2436613142490387
1744934184.3367088,7899,0.2545936703681946
1744934186.988352,7949,0.3717004060745239
1744934189.6322532,7999,0.2314290702342987
1744934192.2772212,8049,0.21623162925243378
1744934194.9204586,8099,0.3337327837944031
1744934197.192232,8149,0.1712714582681656
1744934219.11679,8199,0.14141517877578735
1744934221.7160962,8249,0.26943105459213257
1744934224.2782042,8299,0.34256699681282043
1744934226.893672,8349,0.19674591720104218
1744934229.5709853,8399,0.36328744888305664
1744934232.313578,8449,0.2893165946006775
1744934234.9259338,8499,0.16913996636867523
1744934237.5735774,8549,0.19690534472465515
1744934240.211322,8599,0.2001965492963791
1744934242.8609018,8649,0.27961671352386475
1744934245.5068154,8699,0.2866121828556061
1744934248.1480203,8749,0.2293953150510788
1744934250.6709611,8799,0.32094332575798035
1744934273.080147,8849,0.16631972789764404
1744934275.6519036,8899,0.2272026240825653
1744934278.1821325,8949,0.17941826581954956
1744934281.071383,8999,0.14332503080368042
1744934283.9597607,9049,0.15780404210090637
1744934286.6123304,9099,0.2007235586643219
1744934289.2327373,9149,0.12115772813558578
1744934291.878165,9199,0.34151917695999146
1744934294.523541,9249,0.2535518705844879
1744934297.1649306,9299,0.19787505269050598
1744934299.8099043,9349,0.30740904808044434
1744934302.456466,9399,0.28206807374954224
1744934304.780762,9449,0.23832374811172485
1744934327.4156535,9499,0.2899889647960663
1744934330.108002,9549,0.2059943974018097
1744934332.9914174,9599,0.3041806221008301
1744934335.8727849,9649,0.3513949513435364
1744934338.6557598,9699,0.2433066964149475
1744934341.2480526,9749,0.16348280012607574
1744934343.895641,9799,0.1814672350883484
1744934346.5407956,9849,0.2100447416305542
1744934349.1993809,9899,0.25612011551856995
1744934351.8304577,9949,0.20743539929389954
1744934354.4746668,9999,0.1449304074048996
1744934357.0407968,10049,0.24648013710975647
1744934379.260996,10099,0.18739047646522522
1744934381.9792962,10149,0.08344726264476776
1744934384.8660245,10199,0.23988190293312073
1744934387.755726,10249,0.19484451413154602
1744934390.5683334,10299,0.21652206778526306
1744934393.1662638,10349,0.2277265191078186
1744934395.8092105,10399,0.24816633760929108
1744934398.4549677,10449,0.22250796854496002
1744934401.0969486,10499,0.12077224254608154
1744934403.7465348,10549,0.1760060340166092
1744934406.3936114,10599,0.22139710187911987
1744934409.02582,10649,0.15297923982143402
1744934410.9828327,10699,0.29083704948425293
1744934433.4677267,10749,0.10828298330307007
1744934436.3521903,10799,0.18204379081726074
1744934439.2484195,10849,0.22980737686157227
1744934442.076207,10899,0.2005871683359146
1744934444.664046,10949,0.2159070372581482
1744934447.312133,10999,0.177751362323761
1744934449.958918,11049,0.12068812549114227
1744934452.605561,11099,0.27778196334838867
1744934455.2481198,11149,0.21738319098949432
1744934457.9044948,11199,0.0862819105386734
1744934460.4368117,11249,0.14226076006889343
1744934462.5582638,11299,0.14430035650730133
1744934484.8785806,11349,0.23057453334331512
1744934487.7700784,11399,0.27031028270721436
1744934490.659742,11449,0.1475970298051834
1744934493.5346546,11499,0.17877928912639618
1744934496.0927336,11549,0.16704589128494263
1744934498.7385323,11599,0.20924431085586548
1744934501.3739493,11649,0.23040223121643066
1744934504.025942,11699,0.09340856969356537
1744934506.6401105,11749,0.1851891279220581
1744934509.270022,11799,0.181771919131279
1744934511.8782368,11849,0.18869870901107788
1744934513.9969137,11899,0.22549627721309662
1744934516.1532977,11949,0.11546105146408081
1744934538.8795233,11999,0.20241571962833405
1744934541.7505617,12049,0.11442040652036667
1744934544.638853,12099,0.10681622475385666
1744934547.29444,12149,0.18065282702445984
1744934549.895855,12199,0.06851548701524734
1744934552.543144,12249,0.13517943024635315
1744934555.1825976,12299,0.28486698865890503
1744934557.8244338,12349,0.1345328986644745
1744934560.4680548,12399,0.2352287769317627
1744934563.078652,12449,0.12477035820484161
1744934565.4486177,12499,0.15773020684719086
1744934567.4052546,12549,0.15089134871959686
1744934570.0368748,12599,0.14292632043361664
1744934592.966801,12649,0.09859780222177505
1744934595.8547907,12699,0.14240539073944092
1744934598.589393,12749,0.14083045721054077
1744934601.1860993,12799,0.18240320682525635
1744934603.8408456,12849,0.16321590542793274
1744934605.629517,12899,0.08139576762914658
1744934610.7552934,12949,0.22968509793281555
1744934614.4627147,12999,0.06613019853830338
1744934616.843374,13049,0.15331429243087769
1744934618.7934396,13099,0.20785126090049744
1744934621.5730264,13149,0.12650039792060852
1744934624.4574268,13199,0.06485313177108765
1744934647.327142,13249,0.17247392237186432
1744934650.053189,13299,0.27165013551712036
1744934652.6474702,13349,0.11532488465309143
1744934655.2838006,13399,0.14112558960914612
1744934657.9318318,13449,0.17229920625686646
1744934660.5763092,13499,0.08895955979824066
1744934663.2197294,13549,0.11141695827245712
1744934665.8640752,13599,0.07572127878665924
1744934668.286261,13649,0.1570724993944168
1744934670.2395396,13699,0.06973359733819962
1744934672.916895,13749,0.13830819725990295
1744934675.8056126,13799,0.11895202845335007
1744934678.6371727,13849,0.05722209811210632
1744934701.3970022,13899,0.06170614808797836
1744934703.9979055,13949,0.07178065925836563
1744934706.6401393,13999,0.092498779296875
1744934709.2890844,14049,0.13888466358184814
1744934711.936261,14099,0.16162905097007751
1744934714.5807042,14149,0.1016019955277443
1744934717.2273777,14199,0.14438006281852722
1744934719.7947636,14249,0.06478361785411835
1744934721.7413232,14299,0.1771308183670044
1744934724.2547233,14349,0.19518756866455078
1744934727.1396904,14399,0.08268212527036667
1744934730.0247176,14449,0.09139253944158554
1744934752.7045896,14499,0.051252566277980804
1744934755.260438,14549,0.09897014498710632
1744934757.9063952,14599,0.11772456765174866
1744934760.5624812,14649,0.11575616896152496
1744934763.2121732,14699,0.158037930727005
1744934765.8647118,14749,0.11876870691776276
1744934768.4896593,14799,0.17156344652175903
1744934771.1250162,14849,0.18548676371574402
1744934773.2453234,14899,0.16909603774547577
1744934775.4265738,14949,0.19307248294353485
1744934778.3167386,14999,0.0778304934501648
1744934781.198488,15049,0.11267286539077759
1744934783.8969848,15099,0.13959138095378876
1744934807.0549595,15149,0.1216375082731247
1744934809.7077222,15199,0.24533118307590485
1744934812.3607593,15249,0.14092978835105896
1744934815.0038137,15299,0.09074436873197556
1744934817.6444898,15349,0.06823158264160156
1744934820.2647142,15399,0.18988774716854095
1744934822.9118361,15449,0.18383151292800903
1744934824.9098585,15499,0.0653190091252327
1744934827.1834626,15549,0.08301254361867905
1744934830.0711024,15599,0.10886085778474808
1744934832.9608893,15649,0.09789562225341797
1744934835.680065,15699,0.1601439118385315
1744934838.2598875,15749,0.07361701130867004
1744934860.7654853,15799,0.09155057370662689
1744934863.3966384,15849,0.06684717535972595
1744934866.0099728,15899,0.06551934033632278
1744934868.6488814,15949,0.05761479213833809
1744934871.3112805,15999,0.09058608114719391
1744934873.9572673,16049,0.03609871864318848
1744934876.5703974,16099,0.08752033114433289
1744934878.5151992,16149,0.08396937698125839
1744934880.9455132,16199,0.10451886057853699
1744934883.8318539,16249,0.10928431153297424
1744934886.5863593,16299,0.17792613804340363
1744934889.1525207,16349,0.07154451310634613
1744934911.6331441,16399,0.18463018536567688
1744934914.2278497,16449,0.08239518105983734
1744934916.8737447,16499,0.1359233558177948
1744934919.519232,16549,0.08975882828235626
1744934922.165158,16599,0.16279353201389313
1744934924.81293,16649,0.24760079383850098
1744934927.4581199,16699,0.21331441402435303
1744934930.0106742,16749,0.10515917837619781
1744934931.9569514,16799,0.18243665993213654
1744934934.4669673,16849,0.07618013024330139
1744934937.348486,16899,0.05630996823310852
1744934939.8987381,16949,0.16808858513832092
1744934942.6109915,16999,0.03896964341402054
1744934965.2854707,17049,0.052211981266736984
1744934967.872596,17099,0.07975339889526367
1744934970.5151598,17149,0.12055663019418716
1744934973.1581311,17199,0.06475783884525299
1744934975.7867942,17249,0.10185715556144714
1744934978.4282796,17299,0.14633437991142273
1744934981.0262742,17349,0.08364945650100708
1744934983.5912354,17399,0.12047279626131058
1744934985.5376625,17449,0.0962805226445198
1744934988.0230277,17499,0.08120997995138168
1744934990.5926077,17549,0.2104802131652832
1744934993.2985115,17599,0.07978423684835434
1744935016.0509074,17649,0.10649144649505615
1744935018.8216095,17699,0.09706154465675354
1744935021.3893816,17749,0.14747463166713715
1744935024.0413365,17799,0.14782682061195374
1744935026.688454,17849,0.05269874632358551
1744935029.337543,17899,0.07561561465263367
1744935031.9733772,17949,0.07438672333955765
1744935034.616376,17999,0.03694631904363632
